,ymd,pref,u_bukken_count,name
26735,2020-03-15,45,6886,宮崎県
26736,2020-03-16,45,6891,宮崎県
26737,2020-03-17,45,6448,宮崎県
26738,2020-03-18,45,6397,宮崎県
26739,2020-03-19,45,6697,宮崎県
26740,2020-03-20,45,6601,宮崎県
26741,2020-03-21,45,6251,宮崎県
26742,2020-03-22,45,6133,宮崎県
26743,2020-03-23,45,5878,宮崎県
26744,2020-03-24,45,4634,宮崎県
26745,2020-03-25,45,4551,宮崎県
26746,2020-03-26,45,4588,宮崎県
26747,2020-03-27,45,3952,宮崎県
26748,2020-03-28,45,4170,宮崎県
26749,2020-03-29,45,4169,宮崎県
26750,2020-03-30,45,4117,宮崎県
26751,2020-03-31,45,4115,宮崎県
26752,2020-04-01,45,6240,宮崎県
26753,2020-04-02,45,6733,宮崎県
26754,2020-04-03,45,6851,宮崎県
26755,2020-04-04,45,6776,宮崎県
26756,2020-04-05,45,6894,宮崎県
26757,2020-04-06,45,7032,宮崎県
26758,2020-04-07,45,7074,宮崎県
26759,2020-04-08,45,7126,宮崎県
26760,2020-04-09,45,7159,宮崎県
26761,2020-04-10,45,7136,宮崎県
26762,2020-04-11,45,7133,宮崎県
26763,2020-04-12,45,7143,宮崎県
26764,2020-04-13,45,7089,宮崎県
26765,2020-04-14,45,7201,宮崎県
26766,2020-04-15,45,7231,宮崎県
26767,2020-04-16,45,7281,宮崎県
26768,2020-04-17,45,7085,宮崎県
26769,2020-04-18,45,6971,宮崎県
26770,2020-04-19,45,6967,宮崎県
26771,2020-04-20,45,6985,宮崎県
26772,2020-04-21,45,6814,宮崎県
26773,2020-04-22,45,6927,宮崎県
26774,2020-04-23,45,5598,宮崎県
26775,2020-04-24,45,5567,宮崎県
26776,2020-04-25,45,6342,宮崎県
26777,2020-04-26,45,6325,宮崎県
26778,2020-04-27,45,6323,宮崎県
26779,2020-04-28,45,6274,宮崎県
26780,2020-04-29,45,6280,宮崎県
26781,2020-04-30,45,6339,宮崎県
26782,2020-05-01,45,7304,宮崎県
26783,2020-05-02,45,7393,宮崎県
26784,2020-05-03,45,7405,宮崎県
26785,2020-05-04,45,7379,宮崎県
26786,2020-05-05,45,7348,宮崎県
26787,2020-05-06,45,7282,宮崎県
26788,2020-05-07,45,7247,宮崎県
26789,2020-05-08,45,7258,宮崎県
26790,2020-05-09,45,7080,宮崎県
26791,2020-05-10,45,6248,宮崎県
26792,2020-05-11,45,7106,宮崎県
26793,2020-05-12,45,6932,宮崎県
26794,2020-05-13,45,7167,宮崎県
26795,2020-05-14,45,7033,宮崎県
26796,2020-05-15,45,7132,宮崎県
26797,2020-05-16,45,7201,宮崎県
26798,2020-05-17,45,6899,宮崎県
26799,2020-05-18,45,6973,宮崎県
26800,2020-05-19,45,7019,宮崎県
26801,2020-05-20,45,6793,宮崎県
26802,2020-05-21,45,6728,宮崎県
26803,2020-05-22,45,6774,宮崎県
26804,2020-05-23,45,6984,宮崎県
26805,2020-05-24,45,7056,宮崎県
26806,2020-05-25,45,6481,宮崎県
26807,2020-05-26,45,6929,宮崎県
26808,2020-05-27,45,6927,宮崎県
26809,2020-05-28,45,6947,宮崎県
26810,2020-05-29,45,6871,宮崎県
26811,2020-05-30,45,5609,宮崎県
26812,2020-05-31,45,5569,宮崎県
26813,2020-06-01,45,7735,宮崎県
26814,2020-06-02,45,7801,宮崎県
26815,2020-06-03,45,7790,宮崎県
26816,2020-06-04,45,7852,宮崎県
26817,2020-06-05,45,7890,宮崎県
26818,2020-06-06,45,7895,宮崎県
26819,2020-06-07,45,7880,宮崎県
26820,2018-10-01,46,9503,鹿児島県
26821,2018-10-03,46,9493,鹿児島県
26822,2018-10-05,46,9395,鹿児島県
26823,2018-10-09,46,9338,鹿児島県
26824,2018-10-12,46,9663,鹿児島県
26825,2018-10-16,46,9789,鹿児島県
26826,2018-10-19,46,9833,鹿児島県
26827,2018-10-23,46,9700,鹿児島県
26828,2018-10-26,46,9588,鹿児島県
26829,2018-10-30,46,9769,鹿児島県
26830,2018-10-31,46,9540,鹿児島県
26831,2018-11-01,46,9855,鹿児島県
26832,2018-11-02,46,9834,鹿児島県
26833,2018-11-03,46,9862,鹿児島県
26834,2018-11-04,46,10000,鹿児島県
26835,2018-11-05,46,9871,鹿児島県
26836,2018-11-06,46,9773,鹿児島県
26837,2018-11-07,46,9823,鹿児島県
26838,2018-11-08,46,9753,鹿児島県
26839,2018-11-09,46,9814,鹿児島県
26840,2018-11-10,46,9739,鹿児島県
26841,2018-11-11,46,9774,鹿児島県
26842,2018-11-12,46,9771,鹿児島県
26843,2018-11-13,46,9683,鹿児島県
26844,2018-11-14,46,9845,鹿児島県
26845,2018-11-15,46,9648,鹿児島県
26846,2018-11-16,46,9824,鹿児島県
26847,2018-11-17,46,10000,鹿児島県
26848,2018-11-18,46,10050,鹿児島県
26849,2018-11-19,46,9916,鹿児島県
26850,2018-11-20,46,9877,鹿児島県
26851,2018-11-21,46,10087,鹿児島県
26852,2018-11-22,46,10001,鹿児島県
26853,2018-11-23,46,10056,鹿児島県
26854,2018-11-24,46,10043,鹿児島県
26855,2018-11-25,46,10056,鹿児島県
26856,2018-11-26,46,10094,鹿児島県
26857,2018-11-27,46,10013,鹿児島県
26858,2018-11-28,46,10002,鹿児島県
26859,2018-11-29,46,9801,鹿児島県
26860,2018-11-30,46,9684,鹿児島県
26861,2018-12-01,46,9545,鹿児島県
26862,2018-12-02,46,9613,鹿児島県
26863,2018-12-03,46,9529,鹿児島県
26864,2018-12-04,46,9553,鹿児島県
26865,2018-12-05,46,9647,鹿児島県
26866,2018-12-06,46,9496,鹿児島県
26867,2018-12-07,46,9827,鹿児島県
26868,2018-12-08,46,9858,鹿児島県
26869,2018-12-09,46,9778,鹿児島県
26870,2018-12-10,46,9829,鹿児島県
26871,2018-12-11,46,9785,鹿児島県
26872,2018-12-12,46,9727,鹿児島県
26873,2018-12-13,46,9636,鹿児島県
26874,2018-12-14,46,9439,鹿児島県
26875,2018-12-15,46,9729,鹿児島県
26876,2018-12-16,46,9701,鹿児島県
26877,2018-12-17,46,9564,鹿児島県
26878,2018-12-18,46,9665,鹿児島県
26879,2018-12-19,46,9783,鹿児島県
26880,2018-12-20,46,9623,鹿児島県
26881,2018-12-21,46,9676,鹿児島県
26882,2018-12-22,46,9867,鹿児島県
26883,2018-12-23,46,9829,鹿児島県
26884,2018-12-24,46,9841,鹿児島県
26885,2018-12-25,46,9859,鹿児島県
26886,2018-12-26,46,9640,鹿児島県
26887,2018-12-27,46,9718,鹿児島県
26888,2018-12-28,46,9722,鹿児島県
26889,2018-12-29,46,9754,鹿児島県
26890,2018-12-30,46,9756,鹿児島県
26891,2018-12-31,46,9539,鹿児島県
26892,2019-01-01,46,9975,鹿児島県
26893,2019-01-02,46,9947,鹿児島県
26894,2019-01-03,46,9889,鹿児島県
26895,2019-01-04,46,9701,鹿児島県
26896,2019-01-05,46,9644,鹿児島県
26897,2019-01-06,46,9720,鹿児島県
26898,2019-01-07,46,9745,鹿児島県
26899,2019-01-08,46,9686,鹿児島県
26900,2019-01-09,46,9289,鹿児島県
26901,2019-01-10,46,9542,鹿児島県
26902,2019-01-11,46,9381,鹿児島県
26903,2019-01-12,46,9295,鹿児島県
26904,2019-01-13,46,9388,鹿児島県
26905,2019-01-14,46,9509,鹿児島県
26906,2019-01-15,46,9529,鹿児島県
26907,2019-01-16,46,9476,鹿児島県
26908,2019-01-17,46,9445,鹿児島県
26909,2019-01-18,46,9434,鹿児島県
26910,2019-01-19,46,9408,鹿児島県
26911,2019-01-20,46,9461,鹿児島県
26912,2019-01-21,46,9459,鹿児島県
26913,2019-01-22,46,9212,鹿児島県
26914,2019-01-23,46,9225,鹿児島県
26915,2019-01-24,46,8594,鹿児島県
26916,2019-01-25,46,8766,鹿児島県
26917,2019-01-26,46,8738,鹿児島県
26918,2019-01-27,46,8361,鹿児島県
26919,2019-01-28,46,8431,鹿児島県
26920,2019-01-29,46,8201,鹿児島県
26921,2019-01-30,46,7628,鹿児島県
26922,2019-01-31,46,7659,鹿児島県
26923,2019-02-01,46,9072,鹿児島県
26924,2019-02-02,46,9021,鹿児島県
26925,2019-02-03,46,9028,鹿児島県
26926,2019-02-04,46,8917,鹿児島県
26927,2019-02-05,46,8806,鹿児島県
26928,2019-02-06,46,8786,鹿児島県
26929,2019-02-07,46,8790,鹿児島県
26930,2019-02-08,46,8872,鹿児島県
26931,2019-02-09,46,8951,鹿児島県
26932,2019-02-10,46,8988,鹿児島県
26933,2019-02-11,46,8927,鹿児島県
26934,2019-02-12,46,8935,鹿児島県
26935,2019-02-13,46,8931,鹿児島県
26936,2019-02-14,46,8884,鹿児島県
26937,2019-02-15,46,8831,鹿児島県
26938,2019-02-16,46,8583,鹿児島県
26939,2019-02-17,46,8550,鹿児島県
26940,2019-02-18,46,8548,鹿児島県
26941,2019-02-19,46,8545,鹿児島県
26942,2019-02-20,46,8467,鹿児島県
26943,2019-02-21,46,8475,鹿児島県
26944,2019-02-22,46,8419,鹿児島県
26945,2019-02-23,46,8428,鹿児島県
26946,2019-02-24,46,8318,鹿児島県
26947,2019-02-25,46,8163,鹿児島県
26948,2019-02-26,46,8132,鹿児島県
26949,2019-02-27,46,8131,鹿児島県
26950,2019-02-28,46,7585,鹿児島県
26951,2019-03-01,46,8346,鹿児島県
26952,2019-03-02,46,8723,鹿児島県
26953,2019-03-03,46,8770,鹿児島県
26954,2019-03-04,46,8641,鹿児島県
26955,2019-03-05,46,8699,鹿児島県
26956,2019-03-06,46,8803,鹿児島県
26957,2019-03-07,46,8801,鹿児島県
26958,2019-03-08,46,8743,鹿児島県
26959,2019-03-09,46,8682,鹿児島県
26960,2019-03-10,46,8443,鹿児島県
26961,2019-03-11,46,8358,鹿児島県
26962,2019-03-12,46,8443,鹿児島県
26963,2019-03-13,46,8626,鹿児島県
26964,2019-03-14,46,8574,鹿児島県
26965,2019-03-15,46,8441,鹿児島県
26966,2019-03-16,46,8089,鹿児島県
26967,2019-03-17,46,7798,鹿児島県
26968,2019-03-18,46,7864,鹿児島県
26969,2019-03-19,46,7761,鹿児島県
26970,2019-03-20,46,7723,鹿児島県
26971,2019-03-21,46,7645,鹿児島県
26972,2019-03-22,46,7598,鹿児島県
26973,2019-03-23,46,7606,鹿児島県
26974,2019-03-24,46,7584,鹿児島県
26975,2019-03-25,46,7627,鹿児島県
26976,2019-03-26,46,7097,鹿児島県
26977,2019-03-27,46,7096,鹿児島県
26978,2019-03-28,46,7041,鹿児島県
26979,2019-03-29,46,7239,鹿児島県
26980,2019-03-30,46,7036,鹿児島県
26981,2019-03-31,46,6926,鹿児島県
26982,2019-04-01,46,7795,鹿児島県
26983,2019-04-02,46,7837,鹿児島県
26984,2019-04-03,46,7978,鹿児島県
26985,2019-04-04,46,7992,鹿児島県
26986,2019-04-05,46,7647,鹿児島県
26987,2019-04-06,46,8000,鹿児島県
26988,2019-04-07,46,8027,鹿児島県
26989,2019-04-08,46,8040,鹿児島県
26990,2019-04-09,46,8176,鹿児島県
26991,2019-04-10,46,8154,鹿児島県
26992,2019-04-11,46,8013,鹿児島県
26993,2019-04-12,46,7987,鹿児島県
26994,2019-04-13,46,8003,鹿児島県
26995,2019-04-14,46,8087,鹿児島県
26996,2019-04-15,46,8003,鹿児島県
26997,2019-04-16,46,8067,鹿児島県
26998,2019-04-17,46,8222,鹿児島県
26999,2019-04-18,46,8121,鹿児島県
27000,2019-04-19,46,8040,鹿児島県
27001,2019-04-20,46,8154,鹿児島県
27002,2019-04-21,46,7967,鹿児島県
27003,2019-04-22,46,8109,鹿児島県
27004,2019-04-23,46,8137,鹿児島県
27005,2019-04-24,46,8078,鹿児島県
27006,2019-04-25,46,7931,鹿児島県
27007,2019-04-26,46,7830,鹿児島県
27008,2019-04-27,46,7757,鹿児島県
27009,2019-04-28,46,7700,鹿児島県
27010,2019-04-29,46,7729,鹿児島県
27011,2019-04-30,46,7817,鹿児島県
27012,2019-05-01,46,8322,鹿児島県
27013,2019-05-02,46,8313,鹿児島県
27014,2019-05-03,46,8293,鹿児島県
27015,2019-05-04,46,8272,鹿児島県
27016,2019-05-05,46,8341,鹿児島県
27017,2019-05-06,46,8250,鹿児島県
27018,2019-05-07,46,8251,鹿児島県
27019,2019-05-08,46,8330,鹿児島県
27020,2019-05-09,46,8468,鹿児島県
27021,2019-05-10,46,8461,鹿児島県
27022,2019-05-11,46,8503,鹿児島県
27023,2019-05-12,46,8452,鹿児島県
27024,2019-05-13,46,8420,鹿児島県
27025,2019-05-14,46,8288,鹿児島県
27026,2019-05-15,46,8285,鹿児島県
27027,2019-05-16,46,8138,鹿児島県
27028,2019-05-17,46,8351,鹿児島県
27029,2019-05-18,46,8453,鹿児島県
27030,2019-05-19,46,8465,鹿児島県
27031,2019-05-20,46,8486,鹿児島県
27032,2019-05-21,46,8440,鹿児島県
27033,2019-05-22,46,8268,鹿児島県
27034,2019-05-23,46,8400,鹿児島県
27035,2019-05-24,46,8354,鹿児島県
27036,2019-05-25,46,8387,鹿児島県
27037,2019-05-26,46,8571,鹿児島県
27038,2019-05-27,46,8609,鹿児島県
27039,2019-05-28,46,8618,鹿児島県
27040,2019-05-29,46,8251,鹿児島県
27041,2019-05-30,46,8371,鹿児島県
27042,2019-05-31,46,8275,鹿児島県
27043,2019-06-01,46,8611,鹿児島県
27044,2019-06-02,46,8662,鹿児島県
27045,2019-06-03,46,8666,鹿児島県
27046,2019-06-04,46,8460,鹿児島県
27047,2019-06-05,46,8571,鹿児島県
27048,2019-06-06,46,8513,鹿児島県
27049,2019-06-07,46,8509,鹿児島県
27050,2019-06-08,46,8620,鹿児島県
27051,2019-06-09,46,8473,鹿児島県
27052,2019-06-10,46,8389,鹿児島県
27053,2019-06-11,46,8372,鹿児島県
27054,2019-06-12,46,8564,鹿児島県
27055,2019-06-13,46,8321,鹿児島県
27056,2019-06-14,46,8411,鹿児島県
27057,2019-06-15,46,8590,鹿児島県
27058,2019-06-16,46,8622,鹿児島県
27059,2019-06-17,46,8589,鹿児島県
27060,2019-06-18,46,8543,鹿児島県
27061,2019-06-19,46,8518,鹿児島県
27062,2019-06-20,46,8569,鹿児島県
27063,2019-06-21,46,8369,鹿児島県
27064,2019-06-22,46,8454,鹿児島県
27065,2019-06-23,46,8367,鹿児島県
27066,2019-06-24,46,8433,鹿児島県
27067,2019-06-25,46,8426,鹿児島県
27068,2019-06-26,46,8200,鹿児島県
27069,2019-06-27,46,8237,鹿児島県
27070,2019-06-28,46,8133,鹿児島県
27071,2019-06-29,46,8067,鹿児島県
27072,2019-06-30,46,7809,鹿児島県
27073,2019-07-01,46,8590,鹿児島県
27074,2019-07-02,46,8428,鹿児島県
27075,2019-07-03,46,8378,鹿児島県
27076,2019-07-04,46,8519,鹿児島県
27077,2019-07-05,46,8552,鹿児島県
27078,2019-07-06,46,8649,鹿児島県
27079,2019-07-07,46,8471,鹿児島県
27080,2019-07-08,46,8608,鹿児島県
27081,2019-07-09,46,8551,鹿児島県
27082,2019-07-10,46,8519,鹿児島県
27083,2019-07-11,46,8537,鹿児島県
27084,2019-07-12,46,8639,鹿児島県
27085,2019-07-13,46,8659,鹿児島県
27086,2019-07-14,46,8624,鹿児島県
27087,2019-07-15,46,8637,鹿児島県
27088,2019-07-16,46,8603,鹿児島県
27089,2019-07-17,46,8577,鹿児島県
27090,2019-07-18,46,8490,鹿児島県
27091,2019-07-19,46,8564,鹿児島県
27092,2019-07-20,46,8834,鹿児島県
27093,2019-07-21,46,8861,鹿児島県
27094,2019-07-22,46,8919,鹿児島県
27095,2019-07-23,46,8912,鹿児島県
27096,2019-07-24,46,8897,鹿児島県
27097,2019-07-25,46,8633,鹿児島県
27098,2019-07-26,46,8479,鹿児島県
27099,2019-07-27,46,8594,鹿児島県
27100,2019-07-28,46,8594,鹿児島県
27101,2019-07-29,46,8551,鹿児島県
27102,2019-07-30,46,8738,鹿児島県
27103,2019-07-31,46,8747,鹿児島県
27104,2019-08-01,46,8759,鹿児島県
27105,2019-08-02,46,8759,鹿児島県
27106,2019-08-03,46,8757,鹿児島県
27107,2019-08-04,46,8948,鹿児島県
27108,2019-08-05,46,8746,鹿児島県
27109,2019-08-06,46,8691,鹿児島県
27110,2019-08-07,46,8701,鹿児島県
27111,2019-08-08,46,8761,鹿児島県
27112,2019-08-09,46,8843,鹿児島県
27113,2019-08-10,46,8675,鹿児島県
27114,2019-08-11,46,8792,鹿児島県
27115,2019-08-12,46,9039,鹿児島県
27116,2019-08-13,46,9020,鹿児島県
27117,2019-08-14,46,9007,鹿児島県
27118,2019-08-15,46,8935,鹿児島県
27119,2019-08-16,46,8945,鹿児島県
27120,2019-08-17,46,8899,鹿児島県
27121,2019-08-18,46,8899,鹿児島県
27122,2019-08-19,46,8994,鹿児島県
27123,2019-08-20,46,8934,鹿児島県
27124,2019-08-21,46,8881,鹿児島県
27125,2019-08-22,46,8809,鹿児島県
27126,2019-08-23,46,8846,鹿児島県
27127,2019-08-24,46,8663,鹿児島県
27128,2019-08-25,46,8624,鹿児島県
27129,2019-08-26,46,8682,鹿児島県
27130,2019-08-27,46,8672,鹿児島県
27131,2019-08-28,46,8564,鹿児島県
27132,2019-08-29,46,8463,鹿児島県
27133,2019-08-30,46,8484,鹿児島県
27134,2019-08-31,46,8080,鹿児島県
27135,2019-09-01,46,8603,鹿児島県
27136,2019-09-02,46,8546,鹿児島県
27137,2019-09-03,46,8644,鹿児島県
27138,2019-09-04,46,8663,鹿児島県
27139,2019-09-05,46,8442,鹿児島県
27140,2019-09-06,46,8419,鹿児島県
27141,2019-09-07,46,8458,鹿児島県
27142,2019-09-08,46,8478,鹿児島県
27143,2019-09-09,46,8457,鹿児島県
27144,2019-09-10,46,8482,鹿児島県
27145,2019-09-11,46,8483,鹿児島県
27146,2019-09-12,46,8415,鹿児島県
27147,2019-09-13,46,8330,鹿児島県
27148,2019-09-14,46,8286,鹿児島県
27149,2019-09-15,46,8042,鹿児島県
27150,2019-09-16,46,8422,鹿児島県
27151,2019-09-17,46,8258,鹿児島県
27152,2019-09-18,46,8107,鹿児島県
27153,2019-09-19,46,7999,鹿児島県
27154,2019-09-20,46,7985,鹿児島県
27155,2019-09-21,46,8148,鹿児島県
27156,2019-09-22,46,7857,鹿児島県
27157,2019-09-23,46,7876,鹿児島県
27158,2019-09-24,46,7906,鹿児島県
27159,2019-09-25,46,7874,鹿児島県
27160,2019-09-26,46,7880,鹿児島県
27161,2019-09-27,46,7813,鹿児島県
27162,2019-09-28,46,7812,鹿児島県
27163,2019-09-29,46,6965,鹿児島県
27164,2019-09-30,46,6905,鹿児島県
27165,2019-10-01,46,6728,鹿児島県
27166,2019-10-02,46,8099,鹿児島県
27167,2019-10-03,46,8006,鹿児島県
27168,2019-10-04,46,8098,鹿児島県
27169,2019-10-05,46,8150,鹿児島県
27170,2019-10-06,46,8264,鹿児島県
27171,2019-10-07,46,8197,鹿児島県
27172,2019-10-08,46,8123,鹿児島県
27173,2019-10-09,46,8121,鹿児島県
27174,2019-10-10,46,8155,鹿児島県
27175,2019-10-11,46,8112,鹿児島県
27176,2019-10-12,46,8266,鹿児島県
27177,2019-10-13,46,8231,鹿児島県
27178,2019-10-14,46,7961,鹿児島県
27179,2019-10-15,46,7933,鹿児島県
27180,2019-10-16,46,7997,鹿児島県
27181,2019-10-17,46,7933,鹿児島県
27182,2019-10-18,46,7917,鹿児島県
27183,2019-10-19,46,7811,鹿児島県
27184,2019-10-20,46,7815,鹿児島県
27185,2019-10-21,46,7910,鹿児島県
27186,2019-10-22,46,8050,鹿児島県
27187,2019-10-23,46,7977,鹿児島県
27188,2019-10-24,46,7538,鹿児島県
27189,2019-10-25,46,7801,鹿児島県
27190,2019-10-26,46,7822,鹿児島県
27191,2019-10-27,46,7836,鹿児島県
27192,2019-10-28,46,7730,鹿児島県
27193,2019-10-29,46,7825,鹿児島県
27194,2019-10-30,46,7899,鹿児島県
27195,2019-10-31,46,7498,鹿児島県
27196,2019-11-01,46,7963,鹿児島県
27197,2019-11-02,46,8145,鹿児島県
27198,2019-11-03,46,8093,鹿児島県
27199,2019-11-04,46,8075,鹿児島県
27200,2019-11-05,46,8094,鹿児島県
27201,2019-11-06,46,8265,鹿児島県
27202,2019-11-07,46,8215,鹿児島県
27203,2019-11-08,46,8240,鹿児島県
27204,2019-11-09,46,8253,鹿児島県
27205,2019-11-10,46,8259,鹿児島県
27206,2019-11-11,46,8181,鹿児島県
27207,2019-11-12,46,8136,鹿児島県
27208,2019-11-13,46,8110,鹿児島県
27209,2019-11-14,46,8095,鹿児島県
27210,2019-11-15,46,8078,鹿児島県
27211,2019-11-16,46,8157,鹿児島県
27212,2019-11-17,46,8232,鹿児島県
27213,2019-11-18,46,8232,鹿児島県
27214,2019-11-19,46,8240,鹿児島県
27215,2019-11-20,46,8241,鹿児島県
27216,2019-11-21,46,8153,鹿児島県
27217,2019-11-22,46,8033,鹿児島県
27218,2019-11-23,46,8102,鹿児島県
27219,2019-11-24,46,8004,鹿児島県
27220,2019-11-25,46,7977,鹿児島県
27221,2019-11-26,46,8000,鹿児島県
27222,2019-11-27,46,7952,鹿児島県
27223,2019-11-28,46,8028,鹿児島県
27224,2019-11-29,46,7771,鹿児島県
27225,2019-11-30,46,7644,鹿児島県
27226,2019-12-01,46,8040,鹿児島県
27227,2019-12-02,46,8059,鹿児島県
27228,2019-12-03,46,8081,鹿児島県
27229,2019-12-04,46,7834,鹿児島県
27230,2019-12-05,46,7901,鹿児島県
27231,2019-12-06,46,8023,鹿児島県
27232,2019-12-07,46,7967,鹿児島県
27233,2019-12-08,46,8111,鹿児島県
27234,2019-12-09,46,8093,鹿児島県
27235,2019-12-10,46,8050,鹿児島県
27236,2019-12-11,46,7982,鹿児島県
27237,2019-12-12,46,7912,鹿児島県
27238,2019-12-13,46,7971,鹿児島県
27239,2019-12-14,46,7626,鹿児島県
27240,2019-12-15,46,7643,鹿児島県
27241,2019-12-16,46,7569,鹿児島県
27242,2019-12-17,46,7718,鹿児島県
27243,2019-12-18,46,7643,鹿児島県
27244,2019-12-19,46,7606,鹿児島県
27245,2019-12-20,46,7444,鹿児島県
27246,2019-12-21,46,7457,鹿児島県
27247,2019-12-22,46,7465,鹿児島県
27248,2019-12-23,46,7277,鹿児島県
27249,2019-12-24,46,7119,鹿児島県
27250,2019-12-25,46,7058,鹿児島県
27251,2019-12-26,46,6994,鹿児島県
27252,2019-12-27,46,6814,鹿児島県
27253,2019-12-28,46,6888,鹿児島県
27254,2019-12-29,46,6883,鹿児島県
27255,2019-12-30,46,6871,鹿児島県
27256,2019-12-31,46,6876,鹿児島県
27257,2020-01-01,46,8289,鹿児島県
27258,2020-01-02,46,8213,鹿児島県
27259,2020-01-03,46,8084,鹿児島県
27260,2020-01-04,46,8117,鹿児島県
27261,2020-01-05,46,8086,鹿児島県
27262,2020-01-06,46,8117,鹿児島県
27263,2020-01-07,46,8145,鹿児島県
27264,2020-01-08,46,8146,鹿児島県
27265,2020-01-09,46,8070,鹿児島県
27266,2020-01-10,46,8026,鹿児島県
27267,2020-01-11,46,8074,鹿児島県
27268,2020-01-12,46,7744,鹿児島県
27269,2020-01-13,46,7701,鹿児島県
27270,2020-01-14,46,7702,鹿児島県
27271,2020-01-15,46,7669,鹿児島県
27272,2020-01-16,46,7694,鹿児島県
27273,2020-01-17,46,7728,鹿児島県
27274,2020-01-18,46,7679,鹿児島県
27275,2020-01-19,46,7568,鹿児島県
27276,2020-01-20,46,7537,鹿児島県
27277,2020-01-21,46,7460,鹿児島県
27278,2020-01-22,46,7452,鹿児島県
27279,2020-01-23,46,7542,鹿児島県
27280,2020-01-24,46,7425,鹿児島県
27281,2020-01-25,46,7413,鹿児島県
27282,2020-01-26,46,7135,鹿児島県
27283,2020-01-27,46,6870,鹿児島県
27284,2020-01-28,46,6970,鹿児島県
27285,2020-01-29,46,6184,鹿児島県
27286,2020-01-30,46,6300,鹿児島県
27287,2020-01-31,46,6229,鹿児島県
27288,2020-02-01,46,7693,鹿児島県
27289,2020-02-02,46,8171,鹿児島県
27290,2020-02-03,46,8153,鹿児島県
27291,2020-02-04,46,8144,鹿児島県
27292,2020-02-05,46,8098,鹿児島県
27293,2020-02-06,46,7674,鹿児島県
27294,2020-02-07,46,7573,鹿児島県
27295,2020-02-08,46,7397,鹿児島県
27296,2020-02-09,46,7604,鹿児島県
27297,2020-02-10,46,7655,鹿児島県
27298,2020-02-11,46,7655,鹿児島県
27299,2020-02-12,46,7657,鹿児島県
27300,2020-02-13,46,7486,鹿児島県
27301,2020-02-14,46,7525,鹿児島県
27302,2020-02-15,46,6996,鹿児島県
27303,2020-02-16,46,7014,鹿児島県
27304,2020-02-17,46,7008,鹿児島県
27305,2020-02-18,46,6924,鹿児島県
27306,2020-02-19,46,7097,鹿児島県
27307,2020-02-20,46,6930,鹿児島県
27308,2020-02-21,46,6984,鹿児島県
27309,2020-02-22,46,6899,鹿児島県
27310,2020-02-23,46,6911,鹿児島県
27311,2020-02-24,46,6888,鹿児島県
27312,2020-02-25,46,6838,鹿児島県
27313,2020-02-26,46,6854,鹿児島県
27314,2020-02-27,46,6614,鹿児島県
27315,2020-02-28,46,6629,鹿児島県
27316,2020-02-29,46,6088,鹿児島県
27317,2020-03-01,46,7890,鹿児島県
27318,2020-03-02,46,7908,鹿児島県
27319,2020-03-03,46,7929,鹿児島県
27320,2020-03-04,46,7900,鹿児島県
27321,2020-03-05,46,7874,鹿児島県
27322,2020-03-06,46,7910,鹿児島県
27323,2020-03-07,46,7485,鹿児島県
27324,2020-03-08,46,7420,鹿児島県
27325,2020-03-09,46,7403,鹿児島県
27326,2020-03-10,46,7411,鹿児島県
27327,2020-03-11,46,7352,鹿児島県
27328,2020-03-12,46,7318,鹿児島県
27329,2020-03-13,46,7271,鹿児島県
27330,2020-03-14,46,7254,鹿児島県
27331,2020-03-15,46,7073,鹿児島県
27332,2020-03-16,46,7084,鹿児島県
27333,2020-03-17,46,7042,鹿児島県
27334,2020-03-18,46,6383,鹿児島県
27335,2020-03-19,46,6339,鹿児島県
27336,2020-03-20,46,6289,鹿児島県
27337,2020-03-21,46,6056,鹿児島県
27338,2020-03-22,46,6050,鹿児島県
27339,2020-03-23,46,5923,鹿児島県
27340,2020-03-24,46,5916,鹿児島県
27341,2020-03-25,46,5712,鹿児島県
27342,2020-03-26,46,5948,鹿児島県
27343,2020-03-27,46,5576,鹿児島県
27344,2020-03-28,46,5532,鹿児島県
27345,2020-03-29,46,5320,鹿児島県
27346,2020-03-30,46,5251,鹿児島県
27347,2020-03-31,46,5258,鹿児島県
27348,2020-04-01,46,7480,鹿児島県
27349,2020-04-02,46,7487,鹿児島県
27350,2020-04-03,46,7465,鹿児島県
27351,2020-04-04,46,7550,鹿児島県
27352,2020-04-05,46,7588,鹿児島県
27353,2020-04-06,46,7583,鹿児島県
27354,2020-04-07,46,7604,鹿児島県
27355,2020-04-08,46,7212,鹿児島県
27356,2020-04-09,46,7208,鹿児島県
27357,2020-04-10,46,7199,鹿児島県
27358,2020-04-11,46,7239,鹿児島県
27359,2020-04-12,46,7244,鹿児島県
27360,2020-04-13,46,7243,鹿児島県
27361,2020-04-14,46,7185,鹿児島県
27362,2020-04-15,46,7183,鹿児島県
27363,2020-04-16,46,6978,鹿児島県
27364,2020-04-17,46,6945,鹿児島県
27365,2020-04-18,46,6915,鹿児島県
27366,2020-04-19,46,6920,鹿児島県
27367,2020-04-20,46,6729,鹿児島県
27368,2020-04-21,46,6631,鹿児島県
27369,2020-04-22,46,6701,鹿児島県
27370,2020-04-23,46,6611,鹿児島県
27371,2020-04-24,46,6623,鹿児島県
27372,2020-04-25,46,6418,鹿児島県
27373,2020-04-26,46,6266,鹿児島県
